1.1352412121e-03;9.2234138724e-01;5.5239612010e-01;5.4979188168e-01;5.5931134984e-01;5.3566471883e-01;5.1611959828e-01;5.3523511242e-01;6.0436564398e-01;1;
4.6638971915e-05;6.3201495716e-01;1.3478448364e+00;-4.3544270761e-01;2.6425667923e-01;-6.0617320917e-01;1.9931081554e+00;4.3160996985e-01;-6.5811862805e-01;-1;
4.1377508062e-04;3.8597451005e-01;9.6381107395e-01;-1.2077282339e+00;6.2179240517e-01;6.7407774085e-01;1.2326416797e+00;-1.9296100609e-01;-1.1534790945e+00;-1;
4.6965089799e-04;6.3194105920e-01;1.2048749003e+00;-2.1802196048e+00;1.3469345656e-01;-8.7572395722e-01;1.1887638874e+00;-6.1302593411e-03;-1.3171783802e+00;-1;
6.1071930169e-05;2.1048853185e-01;1.4796265800e+00;-2.5118720944e+00;-1.5866012803e-01;-2.9449924306e+00;-2.0171166774e-02;5.0362478290e-01;-8.1776850679e-01;-1;
1.8498040419e-04;5.4606732733e-01;2.6926214835e-01;-1.4017184430e+00;2.4005743091e-01;-3.3860503545e+00;4.2586362917e-01;-4.0757243048e-01;-1.7058054197e+00;-2;
1.3286543650e-06;3.1511843950e-01;1.6025489293e+00;-2.0656836920e+00;9.7590325736e-01;-4.9010659685e+00;2.0029805254e+00;8.3290822671e-01;-2.4901187974e+00;-2;
9.8296465576e-05;3.8551290107e-01;1.4909860979e+00;-3.7497005869e+00;1.2041733872e+00;-4.4343951481e+00;3.2273630959e+00;1.3271095358e+00;-1.7823321993e+00;-2;
7.4303464369e-04;7.7999427009e-01;1.9591869085e+00;-4.9171960020e+00;1.0334693935e+00;-3.7991076702e+00;3.0698451501e+00;1.2799218260e+00;-1.6518351309e+00;-1;
9.4371275155e-05;2.3350370337e-01;1.1951821299e+00;-5.6748554468e+00;8.8646669041e-01;-3.0968359956e+00;4.7917875133e+00;9.9472413338e-01;-6.9887495126e-01;-1;
1.8089253022e-04;5.1211284896e-01;1.8792852396e-01;-4.9640320937e+00;1.0948674623e-01;-2.5587829190e+00;5.1073653088e+00;1.7155228494e+00;5.6930211309e-01;0;
2.0477713430e-07;1.5848193576e-01;2.3021986951e+00;-4.6837665609e+00;-8.3894898432e-01;-2.8246146184e+00;3.3953026422e+00;2.0907848246e+00;-1.4151892505e+00;-1;
1.0099199290e-04;2.3099684200e-01;2.0765437330e+00;-5.6590259754e+00;-1.6821861913e+00;-1.9718082534e+00;3.3832573693e+00;4.1067320495e+00;-9.9660012622e-01;-1;
1.5096029877e-04;7.0344598752e-01;3.1167106654e+00;-6.9379140913e+00;-2.7695678855e+00;-1.9585676852e+00;3.2503589256e+00;4.7270408776e+00;-9.4954625671e-01;-1;
4.3000316301e-06;4.0972956382e-01;2.1097698421e+00;-9.1376785101e+00;-3.2549810142e+00;-1.9845178659e+00;2.3338783277e+00;4.6973014964e+00;-2.0034274545e-01;0;
1.8016928174e-04;5.3909796509e-01;1.0315092765e+00;-9.0970223240e+00;-2.5861060564e+00;-2.2427352332e+00;1.5010176677e+00;4.6269922176e+00;-1.5012301236e+00;-1;
1.4083699767e-04;2.6570773991e-01;8.3577833199e-02;-8.4091286330e+00;-1.2514885576e+00;-3.1209334897e+00;7.9449181917e-01;5.6314862293e+00;-6.2359540492e-01;-1;
5.7651181493e-06;9.5502609763e-02;-2.4232640327e-02;-9.8339021194e+00;2.2147481789e-01;-1.1298639807e-01;8.8770051920e-01;6.1875839891e+00;9.6715049410e-02;0;
2.3694606935e-04;7.5242190040e-01;5.7202111310e-01;-9.7964887244e+00;1.5619830348e-01;-1.4731112305e-01;2.3744918852e+00;5.6851453448e+00;-1.2798760900e+00;-1;
3.6545607511e-06;5.8837073611e-01;1.1512934213e+00;-1.0231905449e+01;4.8807642075e-01;-1.2212528664e+00;2.9672178042e+00;3.5786908837e+00;-1.7888467055e+00;-1;
1.9873067413e-04;5.1496949689e-01;1.2939522211e+00;-1.0076810441e+01;2.0999571991e+00;-1.4625402498e+00;2.3248812870e+00;4.8511020316e+00;-2.1674856091e+00;-2;
8.9344746742e-04;5.0138725603e-01;1.0185363724e+00;-1.0200716833e+01;8.7903728573e-01;-1.2749026019e+00;2.6198392242e+00;5.1428514313e+00;-2.1395732427e+00;-2;
1.2022918420e-04;4.4945757095e-01;1.3291913473e+00;-1.0066710192e+01;6.3232686794e-01;-5.2635147513e-01;1.8014976789e+00;6.1721608524e+00;-6.5138100085e-01;-1;
1.0980548881e-05;4.5148755094e-01;2.5579201112e+00;-1.2264621343e+01;-1.0241814693e+00;-1.6431543819e+00;1.7379778257e+00;5.7508252458e+00;-1.1346034079e+00;-2;
5.1887743934e-05;2.4842395700e-01;2.6540391874e+00;-1.1495084158e+01;1.7495480237e-01;7.5213878388e-01;1.1833285615e+00;5.1429894436e+00;-9.9271825807e-01;-1;
4.9999044240e-05;1.8505979787e-01;1.8181057443e+00;-1.2552492584e+01;6.4114437365e-01;2.2320816775e+00;3.1500740114e+00;4.5763892172e+00;-1.3385389168e+00;-1;
9.4026162424e-05;2.5595819298e-01;3.1594441473e+00;-1.2282248957e+01;1.3922054902e+00;2.7022922617e+00;3.5385968621e+00;3.9745863037e+00;-3.3035420746e+00;-3;
1.0207414118e-05;2.1496566990e-01;2.2741931671e+00;-1.3308847658e+01;1.0490761610e+00;3.2528207092e+00;5.9734064750e+00;3.6384876379e+00;-4.9200181796e+00;-4;
2.5340763193e-05;2.7798758976e-01;2.7216752520e+00;-1.0981852251e+01;9.9387403214e-01;4.8718259298e+00;5.3258215039e+00;3.3867857324e+00;-5.8447786997e+00;-6;
2.0018886885e-05;3.3896502346e-01;7.1935484766e-01;-1.1003077667e+01;1.7016123075e-01;6.1923793525e+00;5.9240767725e+00;3.5283604247e+00;-6.2922216051e+00;-6;
1.0813164150e-05;1.7353210266e-01;2.7207403977e+00;-1.2185918185e+01;-6.8857193952e-01;6.6551262627e+00;3.9033699098e+00;5.1159608693e+00;-6.4342719253e+00;-6;
1.9087923343e-06;1.2401108747e-01;3.9411465206e+00;-1.3303448409e+01;4.5590015773e-01;6.4774782063e+00;4.3586156843e+00;3.5474373556e+00;-4.7535307610e+00;-5;
