1.0678467042e-03;9.0173516257e-01;5.6742323089e-01;5.0170343361e-01;5.3376088508e-01;5.4858154632e-01;5.6747214801e-01;5.2090193766e-01;5.1381321084e-01;0;
5.6260417576e-05;4.1440170933e-01;1.3185056651e+00;-3.9336209139e-01;7.0906973613e-02;-4.3693937723e-01;2.0907877961e+00;4.0516416254e-01;-4.8504179382e-01;-0;
3.5139194433e-04;8.0503433243e-01;9.0456919706e-01;-1.2780469117e+00;5.4330129277e-01;6.7958967606e-01;1.2635396423e+00;-8.9144593330e-02;-1.0824228717e+00;-1;
4.4304839429e-04;6.4232167696e-01;1.2532397691e+00;-2.1762946803e+00;1.1245348256e-01;-7.4741892043e-01;1.1821364342e+00;5.5392783944e-02;-1.1896784171e+00;-1;
6.0433601237e-05;4.2578935214e-01;1.5274191972e+00;-2.4290250473e+00;-6.6303794815e-02;-2.8307655603e+00;-1.2137580173e-02;5.6902557217e-01;-1.0775677192e+00;-1;
1.8896915004e-04;6.2544886141e-01;1.7681683208e-01;-1.2607906125e+00;3.0643717257e-01;-3.2590167571e+00;4.5113540962e-01;-2.6586378766e-01;-1.6365084903e+00;-2;
2.0720188692e-06;1.9674024158e-01;1.4362288656e+00;-2.9426378212e+00;9.5493529321e-01;-5.3382741387e+00;1.8944523851e+00;5.3663874621e-01;-2.7421663481e+00;-2;
1.1464516405e-04;6.8919186781e-01;1.2268851468e+00;-4.0205248516e+00;1.1639921640e+00;-4.6427679332e+00;3.0977963078e+00;1.3550171445e+00;-1.9814435357e+00;-2;
6.7974330540e-04;4.4478234669e-01;1.9601083126e+00;-4.9613553591e+00;9.9219620119e-01;-3.8404852247e+00;3.0846475063e+00;1.1267581810e+00;-1.7020244012e+00;-2;
1.1625728989e-04;5.9876160305e-01;1.0910924595e+00;-5.7256813294e+00;1.0047986572e+00;-3.0806877736e+00;4.6795073461e+00;1.0787280280e+00;-7.7262967179e-01;-1;
2.0989232349e-04;4.8279507306e-01;1.0239949389e-01;-4.7337379365e+00;4.6549557874e-02;-2.6018434610e+00;5.1432437770e+00;1.4939527836e+00;4.9230111910e-01;1;
8.7029286662e-08;2.7134104400e-01;2.3648855530e+00;-5.0926373053e+00;-1.2623725245e+00;-3.6069120576e+00;3.7033264134e+00;2.1177365024e+00;-1.0928407760e+00;-1;
9.1302180088e-05;2.7824732780e-01;1.7821365254e+00;-5.5365179144e+00;-1.6543954040e+00;-2.2955847726e+00;3.3048790902e+00;4.1693192502e+00;-1.0379495375e+00;-1;
1.1139609894e-04;5.6391142294e-01;3.1081848053e+00;-6.7908156483e+00;-2.7825797673e+00;-2.2511700782e+00;3.2100184728e+00;4.7157179591e+00;-8.4953142397e-01;-1;
1.6411217578e-05;1.2839924815e-01;2.6149374047e+00;-9.6271238179e+00;-3.0296556074e+00;-1.8857160133e+00;2.0932710937e+00;4.4682803201e+00;3.1949345575e-01;0;
9.5906491499e-05;5.1811113239e-01;1.1501632012e+00;-9.1884150068e+00;-2.6218462951e+00;-2.3430932158e+00;1.4562793893e+00;4.6573547465e+00;-1.3843679545e+00;-1;
1.5371104868e-04;2.1619363755e-01;2.6070950245e-01;-8.3080940078e+00;-1.3346401650e+00;-3.0315596842e+00;8.3533244319e-01;5.4337536140e+00;-5.9664771750e-01;-0;
1.7990393722e-06;3.5228405861e-01;-2.5449689302e-01;-9.2567022670e+00;2.9151821565e-01;-4.4120938611e-01;9.9731869328e-01;5.6913841671e+00;-1.9849596302e-01;-0;
2.2481779707e-04;4.9858912788e-01;5.6994886546e-01;-9.6462353465e+00;1.8254876544e-01;-4.5654214632e-02;2.3746204733e+00;5.4803325580e+00;-1.3728730266e+00;-2;
1.4818848734e-05;2.4946346838e-01;8.2773224588e-01;-1.0095247782e+01;2.8392127072e-01;-1.3618064006e+00;3.0916844522e+00;2.9434678374e+00;-2.1766176175e+00;-2;
4.6712286845e-05;4.4485918307e-01;1.1165659509e+00;-1.0095872648e+01;1.8019246856e+00;-1.3528788936e+00;2.5067064106e+00;4.7141391327e+00;-2.1420590730e+00;-2;
