0.652401654456848;0.652401654456848;0.652401654456848;0.652401654456848;0.652401654456848;0.652401654456848;0.652401654456848
1.52958191546601;-0.628257546972969;0.0460561300789819;-0.763919723591005;2.4827355059543;0.516893808042174;-0.814821607285866
0.771080294103188;-1.41737829469438;0.650173362553514;0.877220593945714;0.939037698486177;-0.214971610534404;-1.23625653958893
1.24600114447283;-2.3960690149557;0.0123169817972989;-1.11176723883106;1.17266514905109;0.02127659208894;-1.2773258025135
1.56949147269857;-2.46623820814696;-0.261745137554675;-3.43487867261889;-0.133235607094224;0.656171564028474;-0.993250000454508
0.0348036231355464;-1.02448906981207;0.304116763371839;-3.50053552655544;0.575075774848963;-0.542230252128627;-1.77870513521049
1.78180123862404;-2.71379235065657;1.0548907076453;-5.68382497836877;2.30100912666497;1.43337864493374;-2.59954115495996
1.17603931979414;-4.11598948287337;1.2405318848409;-4.40090327787237;3.42029792153166;1.47619475766482;-1.68429523685494
2.06833828972841;-5.10756010033725;0.94499606860672;-3.66219790578584;3.03916306495381;1.22250655344113;-1.63702433376805
0.877183387573995;-5.85034662372161;1.03226239100671;-2.81563448582475;4.99436151133141;1.07754421275825;-0.412241769645014
-0.0897766607118482;-4.75571317061374;-0.0537896876163345;-2.42089390175353;5.18772861023377;1.75321706986624;0.790997169636583
3.22725566879411;-5.12693391548962;-1.72417209709187;-3.01732757344657;3.03255517970886;2.26530265155529;-1.82018413635994
1.91547385053489;-5.82490113023024;-1.75517291694382;-1.96331992602736;3.36203919005651;4.4835286617818;-0.904733015179391
3.49823563379337;-7.18944273861404;-3.01708821718787;-2.09522719755746;3.20807099729382;4.94606134988193;-0.882024830099798
1.74999846227685;-10.0789222634818;-3.1739311374015;-2.11393960270433;2.06904392120551;4.76325334765195;0.183696584469492
0.825540765212167;-9.15130037085816;-2.50379252233968;-2.34509798551115;1.3236048557843;4.60846873879724;-1.73545725801122
-0.0683378182806294;-8.20018075656133;-1.13977493060246;-3.15431923115628;0.639171107876401;5.66918564717763;-0.57633505929823
